,Insulate hot water cylinder with 80 mm jacket,Increase hot water cylinder insulation,Add additional 80 mm jacket to hot water cylinder,Hot water cylinder thermostat,Increase loft insulation to 270 mm,Cavity wall insulation,50 mm internal or external wall insulation,Replace single glazed windows with low-E double glazing,Secondary glazing to single glazed windows,Draughtproof single-glazed windows,Upgrade heating controls,Time and temperature zone control,Solar water heating,Replace boiler with new condensing boiler,Replace boiler with biomass boiler,Wood pellet stove with boiler and radiators,Fan assisted storage heaters and dual immersion cylinder,Fan assisted storage heaters,Replacement warm air unit,Change heating to gas condensing boiler,Condensing oil boiler with radiators,Fan-assisted storage heaters,"Solar photovoltaic panels, 2.5 kWp",Low energy lighting for all fixed outlets,Replace heating unit with condensing unit,Install condensing boiler,Change room heaters to condensing boiler,Wind turbine,Flat roof insulation,Room-in-roof insulation,Floor insulation,High performance external doors,Heat recovery system for mixer showers,Flue gas heat recovery device in conjunction with boiler,Replacement glazing units,Suspended floor insulation,Solid floor insulation,High heat retention storage heaters and dual immersion cylinder,High heat retention storage heaters,Party wall insulation
construction_age_band_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
construction_age_band_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
construction_age_band_England and Wales: 1900-1929,0.016819948,0.00048992323,0.0,0.0054737083,0.008141684,0.0037808232,0.0360223,0.008354758,0.0025942216,0.0,0.022596631,4.1116393e-05,0.007459946,3.1828837e-05,0.02047184,0.0,0.0012326292,0.0,0.015492521,0.0,5.3743886e-05,0.0,7.866066e-05,0.0,0.007591077,0.038927965,0.0,0.0,0.0040026195,0.0,0.0055591078,0.0,0.0007225827,0.6366309,0.012637115,0.0034441988,0.00033524158,0.001034272,0.00067879324,0.0
construction_age_band_England and Wales: 1930-1949,0.016810872,0.0,0.0,0.008539285,0.043585185,0.015258243,0.0030108197,0.004374913,0.001172426,0.0,0.004416619,0.005693333,0.0026543103,0.0,0.0148024745,0.0065478343,0.0,0.0,0.007555717,0.0,0.0001802707,0.0,0.00085738336,0.0013227529,0.0008302366,0.0,0.00080431247,0.0,0.0044831303,0.0,0.0022147025,0.01119679,0.0003481368,0.027394138,0.03749289,0.0020736407,0.00010040467,0.00027074644,0.0010288109,0.002556213
construction_age_band_England and Wales: 1950-1966,0.009445082,0.00013311826,0.0,0.01013483,0.00043071044,0.002064536,0.024052503,0.0027914166,0.0017532308,2.463764e-05,0.0063900035,0.0059489775,0.0007256237,0.00027202826,0.0,0.0,0.00012957721,7.488295e-06,0.0,0.0,0.0002466594,0.003268729,0.0,0.0,0.0014133111,0.007171743,0.0,4.594691e-05,0.0033787251,1.8264502e-05,0.002374415,0.0,0.00066563685,0.0011954404,0.012452919,0.00011545995,0.0001621369,0.0012118666,0.0004355451,0.005089558
construction_age_band_England and Wales: 1967-1975,0.0023644937,0.00043916106,0.0,0.00033826657,0.0003816732,0.0,0.0024611184,0.0074889488,0.00936861,4.7161353e-05,0.0017035864,0.0027927053,0.0020074754,0.0002752839,0.019891704,0.008780437,0.00031602074,2.7295242e-05,0.0017416336,0.0,0.0,0.004978712,0.0010733769,0.001951225,0.0,0.016145661,0.00022424496,5.050041e-06,0.0017487463,5.4115594e-06,0.002647191,0.0,0.0010092641,0.00089517847,0.017693823,0.0012523355,0.00027312574,0.004767452,0.0018316902,0.0020612464
construction_age_band_England and Wales: 1976-1982,0.014562919,0.0028489023,0.0,0.0005021244,0.00014647131,0.002043328,0.007959132,0.031563245,0.004349395,0.00016838513,0.0,0.011772689,0.0,0.00017020233,0.006418332,0.0,0.0,0.0,0.00014485314,0.0,0.0,0.00025953268,0.0005073807,0.001497493,0.0,0.010754595,0.0,0.0,0.0027810636,2.5381073e-07,0.0,0.0,4.5317516e-05,0.0,0.029985107,0.0019136479,0.0004205049,0.00716501,0.0009152121,0.0039591696
construction_age_band_England and Wales: 1983-1990,0.008757441,0.0005181531,0.0,0.0007284131,0.00023796367,0.005248519,0.0,0.0037756138,0.0028582579,0.0,0.004531065,0.010798343,0.00030254258,0.00032044164,0.00071191427,0.0008095969,0.00035340805,0.0,0.0006883426,0.0,0.0,0.0,0.0022624647,1.8437337e-05,0.0,0.005574792,0.0,0.0,0.0024575528,0.0,0.0007109605,0.0,0.0,0.0,0.024768058,0.0058795596,0.00023571478,0.00033799832,0.00088511535,0.011165586
construction_age_band_England and Wales: 1991-1995,0.032170266,0.0,0.0083556585,0.014743987,0.002987013,0.0,0.0,0.0021019464,0.00082618074,0.0,0.0,0.009748703,0.00020070796,0.00024014225,0.002137195,0.0,0.0,0.0,0.0015968393,0.0,0.0,0.0,0.0023780635,0.0,0.0,0.0,0.0,0.0,0.016330639,0.0,0.0,0.0,0.0,0.0,0.010050809,0.00076915225,0.00022735407,0.00040789388,0.0013631678,0.0
construction_age_band_England and Wales: 1996-2002,0.006805043,0.0,0.0,0.0,0.015367064,0.0,0.0,0.012214184,0.005287036,0.0,0.0,0.00882768,0.0,0.0,0.016323738,0.0046874015,0.0007775566,0.0,0.0,0.0,0.0,0.0,0.0032821642,2.625846e-05,0.0,0.0,0.026864879,0.002382493,0.004266364,0.0,0.0014686608,0.0,0.0,0.0,0.013848545,0.001023093,0.0,0.00033377082,0.002155423,0.0023193625
construction_age_band_England and Wales: 2003-2006,0.000897363,0.0006954186,3.8656137e-05,0.03049961,0.009865422,0.0,0.0003624513,0.009436402,0.0008409395,0.01894072,0.0,0.0051686494,0.0,0.0,0.010685635,0.0,0.00065336504,6.576926e-06,0.010262094,0.0,0.0,0.0,0.0020034222,0.0033789068,0.0,0.0,0.00094854174,0.001338239,0.004109703,0.0009770148,0.0,0.0,0.0,0.0,0.008304758,0.0069960426,0.0056799115,0.0,0.0011660663,0.0003515379
construction_age_band_England and Wales: 2007 onwards,0.0010766136,0.0,0.0,0.010997939,0.00063639163,0.0,0.0,0.05418729,0.0,0.014666367,0.0,0.0078713205,0.00051845977,0.0,0.0012412447,0.0,0.0003780636,0.00013447288,0.0052617975,0.0,0.0,0.0,0.006616517,0.001014008,0.0,0.0,0.0014875622,0.0,0.013430127,0.00013856858,0.0,0.0028112987,0.0,0.0,0.0055458066,0.0017430249,0.00040285604,0.0,0.0024761502,0.001061359
construction_age_band_England and Wales: 2007-2011,0.008443788,0.0,0.0,0.007185166,0.0,0.0,0.0,0.016011901,0.0056756665,0.0,0.0,0.0,0.0,0.0,0.027471073,0.0,0.0,0.00022834781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5577169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
construction_age_band_England and Wales: 2012 onwards,0.0014630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016837881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
construction_age_band_England and Wales: before 1900,0.011224055,0.0,0.0,0.00040786745,0.004297784,0.0033663537,0.014044112,0.0020084619,0.004647596,0.0,0.027401688,0.002377656,0.0024251835,0.0,0.020405807,0.0,0.00067656825,0.0,0.0009167715,0.0,0.00011242271,0.0,0.0,0.0,0.008088584,0.022742389,0.00017583203,0.0,0.0011096338,2.728108e-06,0.0020240939,0.0043712324,0.00015536718,0.27100438,0.003854887,0.0011038805,0.0005739147,0.0,0.00095998216,0.0029670158
tenure_owner-occupied,0.002622957,0.0031281295,0.0003989361,0.0014283992,0.002229441,0.00055865286,0.0026774197,0.0067404173,0.0023829967,0.0033513315,0.00079479004,0.006649447,0.00021786042,0.0007745084,0.017170649,0.008493613,0.0004399217,0.0003897924,0.0037438245,0.0,0.0003821543,0.003749108,0.0075088316,0.0032070652,0.007357575,0.02038214,0.0023141573,6.502475e-05,0.009468346,3.9111517e-05,0.008592468,0.046652243,0.0017149546,0.00043272323,0.0041042715,0.00872709,0.00026004354,0.00034847207,0.00709366,0.005785468
tenure_rental (private),0.002340699,0.0017336358,0.0044594435,0.0027358944,0.00039070612,0.0014074103,0.0030102604,0.0114684,0.0014021378,0.009174585,0.0012092206,0.01763289,0.00019081743,0.00034720945,0.011680218,0.0,6.4464315e-05,0.00045945842,0.0021128168,0.0,0.0002471899,0.0033841932,0.0015102566,0.00073932984,0.0022936382,0.027305447,0.0013281121,0.0,0.0025106429,0.00011592007,0.012257131,0.0,0.0031690337,0.00031438618,0.0035398437,0.003348272,0.0,0.0018048265,0.0032754943,0.0028199076
tenure_rental (social),0.02025775,0.0,0.0,0.002331649,0.049057145,0.0031003943,0.027028691,0.010834608,0.022694869,0.009496887,0.008662256,0.005162263,0.004347916,0.0,0.0,0.010361384,0.0003014045,0.00020652852,0.003231632,0.0,0.00062441075,0.0,0.0026667942,0.0020069957,0.0,0.0,0.0028727257,0.0,0.02004848,0.00054330705,0.07168413,0.0,0.0,0.0119504705,0.024069695,0.015283829,0.00039476523,0.00073026,0.010741978,0.019954965
